	-0.2740
1	0.0398
1920	0.0073
1929	0.0073
1930	0.0219
1931	0.0073
1932	0.0219
1933	0.0065
1934	0.0065
1935	0.0073
1936	0.0073
1937	0.0065
1938	0.0073
1939	0.0073
2	0.0284
3	0.0146
30	0.0073
4	0.0065
5	0.0065
7	0.0065
9	0.0073
BCDB	0.0073
Big	0.0073
Cartoon	0.0073
DVD	0.0073
DataBase	0.0073
Database	0.0073
Disney	0.0073
Flowers	0.0263
IMDB	0.0073
IMDb	0.0073
Internet	0.0073
Movie	0.0073
Shorts	0.0073
The	0.0038
Trees	0.0263
Wikipedia	0.0073
a	0.0131
and	0.0263
b	0.0146
c	0.0146
d	0.0073
あげる	0.0073
あひる	0.0120
あら	0.0073
あらす	0.0073
ある	0.0060
いく	0.0131
いたずら	0.0073
いる	0.0047
うさぎ	0.0131
うち	0.0073
お	0.0073
おそろしい	0.0073
おもちゃ	0.0073
お母さん	0.0073
かける	0.0073
かしこい	0.0073
かめ	0.0131
さえずり	0.0073
すじ	0.0073
すべて	0.0073
する	0.0118
その	0.0073
そんな	0.0073
ぞう	0.0073
たち	0.0292
ため	0.0065
だんだん	0.0131
ちゃん	0.0180
つく	0.0073
とき	0.0073
とぐ	0.0073
ない	0.0146
なる	0.0060
ねこ	0.0073
ねずみ	0.0073
の	0.0073
のどか	0.0073
はな	0.0073
ぶた	0.0131
みにくい	0.0131
られる	0.0065
アカデミー	0.0131
アニメ	0.0146
アニメーション	0.0146
アメリカ合衆国	0.0131
アリ	0.0073
ウィキペディア	0.0073
ウィキポータル	0.0073
ウォルト・ディズニー	0.0224
エジプト	0.0073
エルマー	0.0073
オオカミ	0.0073
オモチャ	0.0073
カテゴリ	0.0073
カラー	0.0073
カワウソ	0.0073
カンパニー	0.0073
カーニバル	0.0073
キツネ	0.0073
キリギリス	0.0073
クッキー	0.0073
クマ	0.0073
クモ	0.0073
クラーク	0.0073
コック	0.0073
サンタ	0.0120
ショップ	0.0073
シリー・シンフォニー	0.0073
シリー・シンフォニーシリーズ	0.0131
シンフォニー	0.0073
スタッフ	0.0131
テクニカラー	0.0073
ディズニー	0.0131
デイヴィッド・ハンド	0.0073
トム	0.0073
ナビゲーション	0.0073
ニワトリ	0.0073
ネズミ	0.0131
ネプチューン	0.0146
ノア	0.0073
ハイアワサ	0.0073
ハエ	0.0073
ハチ	0.0073
ハリウッド	0.0073
ハーメルン	0.0073
バート・ジレット	0.0131
バード	0.0073
パーマー	0.0073
ファンタジー	0.0073
フグ	0.0073
フリー	0.0073
ブエナ・ビスタ・ホーム・エンターテイメント	0.0073
プルート	0.0073
プレゼント	0.0073
プロダクション	0.0073
ペンギン	0.0073
ページ	0.0146
マザーグース	0.0073
メロディー	0.0073
メンドリ	0.0073
モス	0.0073
モンキー	0.0073
ユナイテッド・アーティスツ	0.0073
リンク	0.0120
レス	0.0073
ロビン	0.0073
ワン	0.0095
・	0.0146
一	0.0073
一夜	0.0073
一生懸命	0.0073
三	0.0240
上映	0.0073
世界	0.0060
中	0.0146
事典	0.0073
互いに	0.0073
交響楽	0.0073
人	0.0146
人形	0.0065
人魚	0.0073
会	0.0099
伝	0.0073
作	0.0099
作品	0.0149
作成	0.0073
作戦	0.0053
作画	0.0073
保存	0.0060
働く	0.0073
公開	0.0196
共同	0.0073
冒険	0.0073
冬	0.0073
出典	0.0073
分	0.0073
初	0.0073
前作	0.0060
前半	0.0073
北極	0.0073
匹	0.0146
原題	0.0073
収録	0.0090
受賞	0.0146
合戦	0.0073
吹く	0.0073
喰う	0.0073
回	0.0065
国	0.0146
地獄	0.0073
士	0.0146
夏	0.0073
外部	0.0131
夜	0.0180
夢	0.0219
大	0.0146
奏でる	0.0073
奪う	0.0073
女	0.0065
女神	0.0073
妖精	0.0073
始める	0.0065
子	0.0392
子ども	0.0073
子守	0.0073
子猫	0.0131
小さな	0.0073
小人	0.0073
小屋	0.0073
小鳥	0.0131
屋	0.0073
工房	0.0073
年	0.0850
年代	0.0219
幸せ	0.0073
広がる	0.0073
店	0.0065
式	0.0073
彼女	0.0065
後半	0.0065
復活	0.0073
恋	0.0073
恐怖	0.0073
悪魔	0.0073
拒否	0.0073
捨てる	0.0073
放浪	0.0131
救助	0.0073
族	0.0060
日	0.0073
日本	0.0131
昆虫	0.0073
映画	0.0437
春	0.0146
時計	0.0073
時間	0.0073
曲	0.0050
月	0.0060
朝	0.0056
木	0.0948
木々	0.0180
桃源	0.0073
森	0.0656
森中	0.0073
検索	0.0073
楽しい	0.0073
様子	0.0065
横たわる	0.0073
次	0.0056
次々	0.0073
歌	0.0065
武勇	0.0073
歴る	0.0146
殺す	0.0073
気	0.0073
水	0.0065
海	0.0146
海底	0.0073
消える	0.0146
消防	0.0073
混乱	0.0073
火	0.0437
火事	0.0073
燃え尽きる	0.0073
燃え広がる	0.0073
燃え移る	0.0073
版	0.0073
物語	0.0065
狂騒	0.0073
狩り	0.0073
王	0.0146
王国	0.0065
王様	0.0073
現	0.0073
現われる	0.0073
生き物	0.0224
田園	0.0073
田舎	0.0073
男	0.0392
男女	0.0146
異常	0.0073
百科	0.0073
監督	0.0146
目	0.0056
目次	0.0073
真夜中	0.0131
着ける	0.0073
短編	0.0196
祝福	0.0073
祭	0.0073
秋	0.0060
移動	0.0073
空	0.0073
立てる	0.0073
童話	0.0073
笑う	0.0073
笛	0.0073
第	0.0065
箱船	0.0073
約	0.0073
結婚式	0.0073
編	0.0146
編集	0.0361
美しい	0.0146
脚注	0.0131
腹	0.0073
舞踏	0.0073
色	0.0073
花	0.0249
花火	0.0073
英語	0.0292
蓮池	0.0073
行進曲	0.0073
表	0.0146
表示	0.0131
製作	0.0219
覚ます	0.0073
親	0.0073
解説	0.0146
言語	0.0073
記	0.0146
話	0.0146
誰	0.0073
賞	0.0120
赤ずきん	0.0073
赤ん坊	0.0073
踊り	0.0180
踊る	0.0073
退治	0.0073
道化者	0.0073
配給	0.0065
醜い	0.0263
銃	0.0065
闘牛	0.0073
降りる	0.0073
限定	0.0073
隊	0.0146
雨	0.0065
非	0.0073
音楽	0.0292
風車	0.0073
飛ぶ	0.0073
骸骨	0.0073
魔法使い	0.0073
黄金	0.0073
黒こげ	0.0073
