	-0.2678
幾度	0.0051
彼	0.0257
彼ら	0.0051
後	0.0152
後半	0.0045
心身	0.0051
戦	0.0152
戦い	0.0152
戦争	0.0051
戦果	0.0051
戦線	0.0051
戦闘	0.0152
戻る	0.0051
所属	0.0084
打撃	0.0091
指揮	0.0558
搭乗	0.0051
撃沈	0.0051
攻撃	0.0227
政体	0.0051
敵	0.0051
於く	0.0051
施設	0.0051
日	0.0710
日本	0.0227
昇進	0.0101
明らか	0.0051
最終	0.0101
月	0.0961
有名	0.0045
期	0.0156
本国	0.0051
本土	0.0152
本部	0.0051
東海岸	0.0051
検索	0.0051
標準	0.0051
横断	0.0051
機	0.0405
機動	0.0091
次	0.0272
次長	0.0091
歳	0.0051
歴	0.0101
歴史	0.0045
死去	0.0051
死没	0.0051
殊	0.0051
殊勲	0.0051
母艦	0.0042
民間	0.0051
水上	0.0101
決定的	0.0051
沖	0.0203
沖縄	0.0066
没	0.0203
沿岸	0.0045
海	0.0051
海戦	0.0156
海軍	0.0622
海軍兵学校	0.0051
消耗	0.0051
渡る	0.0039
渾名	0.0051
満	0.0051
濃霧	0.0051
燃料	0.0051
特攻	0.0051
率いる	0.0101
生い立ち	0.0091
生まれる	0.0051
生誕	0.0051
百科	0.0051
的	0.0037
目次	0.0051
省	0.0042
着陸	0.0051
短期間	0.0051
硫黄	0.0091
移動	0.0051
空母	0.0355
空襲	0.0051
章	0.0152
第	0.0773
米	0.0051
組織	0.0051
経歴	0.0091
続く	0.0051
編	0.0051
編集	0.0167
繰り返す	0.0045
翌年	0.0051
者	0.0042
航空	0.0355
航空局	0.0051
航空機	0.0030
船舶	0.0051
艇	0.0051
艦	0.0020
艦上	0.0051
艦艇	0.0101
艦載	0.0051
艦長	0.0146
艦隊	0.0304
荒れる	0.0051
行う	0.0136
表	0.0051
表示	0.0045
装甲	0.0051
西海岸	0.0051
解放	0.0039
訓練	0.0041
話	0.0051
諸島	0.0156
護衛	0.0051
賞罰	0.0051
軍	0.0101
軍事	0.0045
軍人	0.0203
軍団	0.0051
近く	0.0051
運用	0.0051
遠征	0.0051
部隊	0.0364
配属	0.0125
長	0.0051
長官	0.0051
間	0.0182
陸上	0.0024
隊	0.0101
階級	0.0091
隻	0.0051
離れる	0.0051
雷撃	0.0051
非	0.0051
飛行	0.0209
飛行場	0.0045
駆逐	0.0029
高速	0.0029
