	-0.3581
暦	0.0046
更に	0.0046
有する	0.0046
朝	0.0035
材	0.0082
条	0.0114
東西	0.0092
校	0.0046
桃山	0.0046
検索	0.0046
正	0.0092
正室	0.0046
正門	0.0046
武	0.0041
武家	0.0082
歴る	0.0046
歴史	0.0124
死後	0.0046
残る	0.0092
殿	0.0188
氏	0.0082
水	0.0041
永	0.0114
永い	0.0046
永和	0.0046
江戸	0.0092
沿革	0.0046
洛中	0.0046
洛外	0.0046
浅い	0.0046
消失	0.0046
烏丸	0.0114
焼失	0.0082
版	0.0046
献上	0.0082
現	0.0046
現在	0.0230
現存	0.0046
用語	0.0046
由来	0.0046
町	0.0261
町人	0.0046
町屋	0.0046
百科	0.0046
直	0.0046
社会	0.0041
禄	0.0082
称す	0.0038
称する	0.0046
移る	0.0046
移住	0.0046
移動	0.0046
移転	0.0046
第	0.0165
管領	0.0046
終わる	0.0046
編	0.0046
編集	0.0114
繰り返す	0.0082
義	0.0082
義勝	0.0046
義尚	0.0046
義持	0.0114
義政	0.0082
義教	0.0082
義昭	0.0046
義晴	0.0046
義栄	0.0046
義満	0.0227
義澄	0.0046
義稙	0.0082
義詮	0.0141
義輝	0.0082
義量	0.0046
職	0.0046
花	0.0315
花木	0.0046
菊亭	0.0082
衛	0.0046
表	0.0046
裏	0.0041
見せる	0.0046
規模	0.0046
設ける	0.0046
設立	0.0028
詩歌	0.0046
話	0.0046
諸国	0.0046
譲る	0.0046
買上げ	0.0046
足利	0.0429
跡	0.0114
跡地	0.0046
蹴鞠	0.0046
辻	0.0046
近く	0.0046
通	0.0261
通称	0.0046
造営	0.0082
遺構	0.0046
邸	0.0114
邸宅	0.0209
配置	0.0046
錦織	0.0046
長	0.0046
長い	0.0046
門跡	0.0046
開く	0.0046
関係	0.0046
関白	0.0046
関連	0.0046
陶	0.0046
隠す	0.0046
隣接	0.0046
離れる	0.0046
非難	0.0046
面す	0.0082
頃	0.0046
項目	0.0046
顕	0.0046
館	0.0046
高	0.0046
鴨川	0.0046
鹿苑寺	0.0046
