	-0.3145
向上	0.0018
吾	0.0018
呉	0.0018
告げる	0.0018
周囲	0.0018
周藏	0.0032
呼ぶ	0.0016
命じる	0.0018
命令	0.0030
命脈	0.0018
和平	0.0018
和歌山	0.0030
唖然	0.0018
商工	0.0059
問う	0.0018
問題	0.0018
善	0.0018
善太郎	0.0032
喜一	0.0018
喜重郎	0.0032
嘉	0.0018
嘉文	0.0018
嘱望	0.0018
回る	0.0018
回避	0.0018
困難	0.0018
図る	0.0018
固辞	0.0018
国	0.0036
国内	0.0036
国際	0.0018
園田	0.0032
在籍	0.0016
地	0.0018
地位	0.0018
均	0.0018
執着	0.0018
執行	0.0018
基盤	0.0018
報	0.0018
増す	0.0018
増産	0.0018
壽	0.0030
夏	0.0018
外交	0.0018
外務	0.0102
外務省	0.0097
外国	0.0072
外語	0.0018
多々	0.0018
多い	0.0036
大	0.0072
大佐	0.0018
大使	0.0018
大使館	0.0036
大分	0.0018
大将	0.0104
大尉	0.0018
大平	0.0032
大戦	0.0030
大日本帝国	0.0090
大正	0.0097
大統領	0.0018
大臣	0.0436
大隈	0.0055
天才	0.0016
天王寺	0.0018
太平洋戦争	0.0036
太政官	0.0018
太郎	0.0067
失	0.0018
失言	0.0018
好ましい	0.0018
如し	0.0018
始め	0.0018
威一郎	0.0018
孜	0.0018
孤立	0.0018
学ぶ	0.0036
学校	0.0089
学生	0.0036
学習	0.0018
宇垣	0.0018
宇野	0.0018
安倍	0.0018
安全	0.0016
完全	0.0018
宗	0.0018
宗佑	0.0018
宗光	0.0018
宗城	0.0032
官	0.0018
官制	0.0018
定期	0.0016
宛	0.0018
実情	0.0018
実業	0.0036
実美	0.0018
実行	0.0018
宣嘉	0.0045
宣言	0.0018
室	0.0018
宮	0.0055
宮中	0.0018
宮澤	0.0018
家	0.0047
容疑	0.0018
察知	0.0018
實	0.0018
寺内	0.0032
寺島	0.0018
対	0.0048
対ソ	0.0032
対立	0.0018
専門	0.0018
将官	0.0032
将来	0.0036
小	0.0016
小坂	0.0032
小学校	0.0018
小村	0.0032
小林	0.0016
小泉	0.0018
小渕	0.0018
少佐	0.0009
少将	0.0018
少尉	0.0018
尚武	0.0018
就く	0.0016
就任	0.0126
就労	0.0018
尽きる	0.0018
尽くす	0.0018
局	0.0018
局員	0.0018
局長	0.0030
展望	0.0013
山城	0.0018
山本	0.0097
山階	0.0032
岡崎	0.0018
岡田	0.0018
岩倉	0.0014
岸	0.0016
峯	0.0032
嶋田	0.0018
川口	0.0018
工作	0.0016
工具	0.0018
工場	0.0022
工廠	0.0054
工業	0.0015
左近	0.0018
差し置く	0.0032
差別	0.0007
希望	0.0016
帝国	0.0016
帰国	0.0091
幣	0.0032
平成	0.0018
平泉	0.0018
年	0.0986
年度	0.0018
年生	0.0016
年間	0.0054
幹部	0.0018
広	0.0036
府	0.0090
座	0.0018
座る	0.0018
康哉	0.0045
廣田	0.0032
引退	0.0036
弘文	0.0018
弘毅	0.0032
弘治	0.0018
弥生	0.0018
強い	0.0022
強化	0.0016
当時	0.0018
彦吉	0.0018
彪	0.0018
彰	0.0018
役	0.0015
後	0.0180
後任	0.0045
後者	0.0018
後藤	0.0018
徐々に	0.0018
従	0.0032
復帰	0.0018
徳	0.0018
徳太郎	0.0018
必要	0.0036
念願	0.0032
思う	0.0018
思惑	0.0018
恭	0.0018
恵三	0.0018
悦三郎	0.0018
悪化	0.0018
想定	0.0018
愛一郎	0.0018
愛知	0.0018
感じ取る	0.0018
慰留	0.0018
慶四郎	0.0018
懐かしい	0.0018
懸案	0.0018
成	0.0018
成功	0.0036
成立	0.0054
成美	0.0018
戦	0.0036
戦争	0.0036
戦局	0.0018
戦後	0.0054
戦犯	0.0018
戦闘	0.0018
戦隊	0.0036
所属	0.0030
打つ手	0.0018
打開	0.0018
技術	0.0018
抜群	0.0018
押し付ける	0.0018
押し切る	0.0018
担う	0.0018
拓	0.0032
招聘	0.0032
持つ	0.0036
指揮	0.0036
挙げる	0.0018
挫折	0.0018
振興	0.0018
捲土重来	0.0018
採択	0.0018
推す	0.0032
推測	0.0018
推進	0.0016
揆一	0.0018
提出	0.0018
撤退	0.0018
改造	0.0048
攻撃	0.0016
放棄	0.0018
政	0.0054
政体	0.0018
政務	0.0018
政府	0.0018
政治	0.0072
政界	0.0018
整備	0.0036
敷島	0.0018
文麿	0.0032
新た	0.0018
新平	0.0018
方面	0.0012
日	0.0180
日山	0.0018
日本	0.0129
旧制	0.0018
昇進	0.0144
明治	0.0031
昭和	0.0252
時	0.0065
時代	0.0108
時間	0.0018
晃	0.0032
晋	0.0018
普通	0.0018
暗に	0.0018
暴走	0.0018
更迭	0.0045
書簡	0.0018
曾禰	0.0018
最も	0.0016
最前線	0.0018
最大	0.0015
最後	0.0016
最終	0.0036
月	0.0223
有利	0.0018
有田	0.0022
朝鮮	0.0018
期	0.0028
期待	0.0018
木村	0.0016
末	0.0018
末期	0.0018
本命	0.0018
本部	0.0108
本野	0.0018
本領	0.0018
条件	0.0018
条約	0.0032
来	0.0018
来る	0.0018
東	0.0018
東京	0.0020
東南アジア	0.0018
東映	0.0014
東条	0.0018
東條	0.0032
東郷	0.0065
松井	0.0018
松岡	0.0054
林	0.0032
柿	0.0018
格下	0.0018
桂	0.0013
椎名	0.0018
検索	0.0018
業	0.0016
榎本	0.0018
権	0.0018
横滑り	0.0018
横須賀	0.0014
機会	0.0018
櫻内	0.0018
權兵	0.0018
次	0.0028
次代	0.0090
次官	0.0210
次期	0.0018
次男	0.0016
正	0.0018
正之	0.0018
正反対	0.0018
正彦	0.0032
正毅	0.0032
正義	0.0018
正芳	0.0032
武	0.0065
武夫	0.0018
武官	0.0032
武揚	0.0018
武藤	0.0018
歴	0.0018
歴る	0.0036
歴代	0.0032
歴任	0.0018
死去	0.0018
残す	0.0018
毅	0.0018
比叡	0.0018
比率	0.0018
水雷	0.0018
求める	0.0018
池田	0.0008
決意	0.0018
決着	0.0018
没	0.0054
沢	0.0054
沢本	0.0018
河野	0.0045
法	0.0054
法律	0.0048
注ぎ込む	0.0018
洋右	0.0045
洋平	0.0045
活動	0.0016
派遣	0.0039
海外	0.0054
海軍	0.0369
清	0.0018
減少	0.0032
渡	0.0018
渡辺	0.0018
満足	0.0018
演	0.0018
演じる	0.0032
演習	0.0018
潜水	0.0018
澤	0.0032
激しい	0.0018
無	0.0036
熟慮	0.0018
牧野	0.0018
物資	0.0018
特	0.0018
特務	0.0036
特殊	0.0032
犬	0.0015
状況	0.0016
独	0.0018
獲得	0.0018
王	0.0018
現場	0.0054
現職	0.0018
理解	0.0018
環境	0.0018
生活	0.0032
生涯	0.0036
生産	0.0065
生誕	0.0018
用	0.0018
田中	0.0036
甲種	0.0018
町村	0.0032
画策	0.0018
留任	0.0032
留学	0.0012
異なる	0.0018
異動	0.0018
疎い	0.0018
病気	0.0018
癌	0.0018
発揮	0.0018
発言	0.0018
白紙	0.0018
百科	0.0018
的	0.0013
皮肉	0.0018
皮肉る	0.0018
目	0.0014
目次	0.0018
目的	0.0018
直	0.0036
直前	0.0018
直後	0.0018
直接	0.0016
直登	0.0018
省	0.0030
県	0.0065
眞紀子	0.0018
眼	0.0018
着任	0.0032
着手	0.0018
督	0.0018
知久平	0.0018
知事	0.0018
石井	0.0018
砲術	0.0045
破壊	0.0018
確保	0.0045
磨く	0.0018
示す	0.0018
社長	0.0036
福利	0.0018
福田	0.0018
禧	0.0018
私	0.0015
秋田	0.0018
科	0.0054
移動	0.0018
種臣	0.0032
窮状	0.0018
立つ	0.0018
第	0.0323
策	0.0054
米	0.0090
米蔵	0.0018
紀伊田辺	0.0018
純一郎	0.0018
級	0.0018
終わる	0.0036
組み合わせ	0.0016
組織	0.0018
経る	0.0054
経営	0.0018
経緯	0.0016
経験	0.0036
結成	0.0018
統制	0.0018
続く	0.0018
総務	0.0016
総督	0.0018
総裁	0.0032
締結	0.0028
編	0.0036
編入	0.0018
編集	0.0089
繁太郎	0.0018
織本	0.0018
美智雄	0.0018
義一	0.0018
義雄	0.0018
羽田	0.0018
翌年	0.0018
者	0.0059
職	0.0018
肌	0.0032
肖像	0.0018
腎臓	0.0018
腕	0.0018
腹案	0.0018
自ら	0.0036
自他	0.0018
自分	0.0018
自己	0.0016
自身	0.0036
至る	0.0018
航海	0.0016
航空	0.0054
航空機	0.0021
船団	0.0054
艦	0.0028
艦長	0.0013
艦隊	0.0054
芦田	0.0018
芳	0.0018
若返り	0.0018
苦労人	0.0018
英	0.0036
英機	0.0032
英語	0.0018
茂	0.0081
茂徳	0.0055
荒	0.0016
菊次郎	0.0018
落す	0.0018
落胆	0.0018
董	0.0018
葵	0.0054
薩摩	0.0018
藤山	0.0018
藩士	0.0018
行う	0.0016
行彦	0.0018
衞	0.0018
表	0.0036
表明	0.0018
表示	0.0032
裁判	0.0014
補職	0.0032
製	0.0054
製鉄	0.0009
西	0.0018
西園寺	0.0032
要綱	0.0018
親	0.0036
親王	0.0045
解除	0.0016
計	0.0018
訪米	0.0018
設置	0.0041
話	0.0036
詳しい	0.0018
認める	0.0036
認識	0.0018
誰	0.0018
調和	0.0018
調達	0.0016
謙吉	0.0018
警戒	0.0018
議会	0.0016
護衛	0.0036
谷	0.0018
豊田	0.0164
貞次郎	0.0096
財部	0.0018
貫太郎	0.0018
責任	0.0090
資料	0.0018
賛成	0.0036
賞罰	0.0018
赳夫	0.0018
起訴	0.0014
趣旨	0.0018
踏み切る	0.0018
踏み台	0.0018
軍	0.0054
軍事	0.0032
軍人	0.0090
軍令	0.0018
軍務	0.0045
軍縮	0.0045
軍需	0.0090
転向	0.0018
輸送	0.0036
辞意	0.0018
辞職	0.0072
辞表	0.0032
近い	0.0018
近衛	0.0162
返書	0.0018
追放	0.0036
退く	0.0018
送る	0.0036
通	0.0010
通り	0.0016
通信	0.0048
通告	0.0018
造船	0.0016
連合	0.0016
連携	0.0018
連盟	0.0018
逮捕	0.0015
進む	0.0018
進める	0.0018
運輸	0.0048
達	0.0018
遠洋	0.0016
邁進	0.0018
郎	0.0036
部品	0.0018
部長	0.0032
配分	0.0018
重信	0.0055
重光	0.0045
野村	0.0021
金	0.0018
鈴木	0.0036
鉄鋼	0.0082
銑	0.0018
鎮守	0.0090
鐵	0.0045
長	0.0144
長い	0.0018
長官	0.0090
開催	0.0018
開戦	0.0036
開発	0.0014
間	0.0032
間もなく	0.0036
関	0.0018
関係	0.0018
関心	0.0018
関東軍	0.0018
関連	0.0036
閣僚	0.0045
防止	0.0018
阿武隈	0.0018
阿部	0.0018
附	0.0036
除く	0.0016
除隊	0.0018
陰口	0.0018
陳列	0.0018
陸奥	0.0018
陸海	0.0032
陸軍	0.0018
隊	0.0018
階級	0.0032
随員	0.0045
際	0.0018
雄	0.0018
雌伏	0.0018
離れる	0.0018
離職	0.0018
露	0.0014
青木	0.0036
非	0.0018
非常	0.0018
面目	0.0018
面識	0.0018
頃	0.0018
項目	0.0036
順位	0.0018
順吉	0.0018
順子	0.0018
頼	0.0018
顕示	0.0018
顧問	0.0032
顯	0.0018
飾る	0.0036
養	0.0018
養成	0.0015
首位	0.0018
首席	0.0032
首相	0.0054
香取	0.0018
馨	0.0032
駐在	0.0018
駐米	0.0018
高まる	0.0018
高明	0.0055
高村	0.0032
高等	0.0016
鳩山	0.0018
麻生	0.0016
鼻白む	0.0018
齋藤	0.0018
