	-0.3425
1	0.0291
11	0.0059
12	0.0071
15	0.0071
17	0.0071
2	0.0138
2003	0.0071
2006	0.0071
280	0.0071
3	0.0213
4	0.0255
5	0.0064
53	0.0071
6	0.0142
7	0.0064
816	0.0071
IC	0.0071
JR	0.0071
LED	0.0071
P	0.0055
PJ	0.0142
Terminal	0.0071
Tokushima	0.0071
Tokutoku	0.0071
Wikipedia	0.0071
ある	0.0117
いる	0.0184
うち	0.0071
おる	0.0055
かける	0.0071
こと	0.0071
この	0.0128
これ	0.0071
する	0.0631
その	0.0071
それ	0.0213
それら	0.0071
できる	0.0071
とくとく	0.0218
のり	0.0071
ば	0.0071
ほか	0.0071
もの	0.0071
よく	0.0071
られる	0.0064
れる	0.0210
アイポスネット	0.0071
ウィキペディア	0.0071
カテゴリ	0.0071
グループ	0.0128
サンセス	0.0071
サーチ	0.0071
スペース	0.0071
スポット	0.0071
ターミナル	0.0256
ナビゲーション	0.0071
バイパス	0.0071
バス	0.0562
バスターミナル	0.0128
バス停	0.0071
パークアンドライド	0.0071
フリー	0.0071
リアルタイム	0.0071
リンク	0.0117
ロード	0.0071
一大	0.0071
一般	0.0142
上	0.0142
下さる	0.0071
不可	0.0071
中	0.0071
中喜来	0.0071
中心	0.0071
事例	0.0128
事典	0.0071
交差点	0.0071
交流	0.0071
交通	0.0256
交通省	0.0071
人気	0.0071
他	0.0071
仮称	0.0071
休日	0.0071
似る	0.0071
位置	0.0071
作成	0.0071
便	0.0448
便数	0.0071
停車	0.0256
全て	0.0142
全便	0.0071
公営	0.0071
内	0.0064
出典	0.0071
利便	0.0071
利用	0.0142
前	0.0142
加える	0.0071
加筆	0.0071
十和田湖	0.0071
千代田	0.0071
協力	0.0071
原付	0.0071
参照	0.0064
可能	0.0071
台	0.0071
号	0.0071
各	0.0071
吉野川	0.0176
向上	0.0071
四国	0.0071
図る	0.0071
国土	0.0071
国道	0.0071
国鉄	0.0071
地方	0.0071
場	0.0256
外部	0.0128
多い	0.0142
多く	0.0071
大橋	0.0071
大橋南	0.0071
存在	0.0071
小	0.0128
山鹿	0.0071
岡山	0.0128
市	0.0064
平成	0.0071
年	0.0128
年度	0.0071
幾つ	0.0071
広島	0.0128
建築	0.0071
式	0.0071
当	0.0352
徳島	0.0562
性	0.0071
性質	0.0071
情報	0.0071
愛媛	0.0071
慢性	0.0071
所	0.0071
拠点	0.0064
挙げる	0.0071
改善	0.0071
数値	0.0071
整備	0.0071
敷地	0.0051
新	0.0071
方面	0.0291
施設	0.0569
日	0.0284
日本	0.0064
昼間	0.0071
時間	0.0071
書く	0.0071
最も	0.0128
月	0.0117
有す	0.0071
有料	0.0071
本町	0.0071
条件	0.0071
松茂	0.0218
板野	0.0071
案内	0.0071
桜	0.0071
検索	0.0071
極めて	0.0071
橋	0.0071
橋間	0.0071
機能	0.0071
歩行	0.0071
比較	0.0128
民営	0.0128
求める	0.0071
沿い	0.0071
注	0.0128
淡路島	0.0128
混雑	0.0071
渋滞	0.0071
温泉	0.0071
満	0.0071
物	0.0071
狙い	0.0128
現在	0.0071
町	0.0161
異なる	0.0071
発着	0.0256
発車	0.0071
百科	0.0071
的	0.0051
目次	0.0071
目的	0.0071
県	0.0615
称	0.0071
移動	0.0071
種類	0.0071
空	0.0071
空港	0.0071
立地	0.0071
等	0.0255
経由	0.0256
編集	0.0351
者	0.0176
自動車	0.0071
舞	0.0071
色濃い	0.0071
英	0.0071
草津	0.0071
荘川	0.0071
表示	0.0255
西日本	0.0071
要素	0.0071
訂正	0.0071
記事	0.0071
設置	0.0218
詰め	0.0071
謂	0.0071
豊富	0.0071
起こる	0.0064
路線	0.0128
車種	0.0071
近い	0.0071
近隣	0.0071
逆	0.0071
通称	0.0071
通行	0.0071
通過	0.0128
運行	0.0071
道	0.0176
道路	0.0176
選択	0.0071
郡	0.0071
部	0.0071
郷	0.0071
都合	0.0128
量	0.0117
開設	0.0128
間	0.0064
関連	0.0071
阿南	0.0128
除く	0.0128
非	0.0071
項目	0.0071
香川	0.0128
駅	0.0562
駐車	0.0256
高知	0.0071
高速	0.0403
鳴門	0.0379
