	-0.1781
1	0.0325
1928	0.0238
1945	0.0119
1947	0.0119
1957	0.0238
1958	0.0119
1959	0.0119
1960	0.0295
1961	0.0098
1962	0.0119
1963	0.0238
1965	0.0214
1968	0.0238
1970	0.0119
1971	0.0238
1973	0.0358
1975	0.0358
1979	0.0092
1980	0.0119
1981	0.0098
2	0.0232
28	0.0119
64	0.0119
7	0.0107
8	0.0119
A	0.0119
C	0.0119
K	0.0098
P	0.0092
WP	0.0119
Wikipedia	0.0119
いる	0.0077
かける	0.0119
げ	0.0119
この	0.0107
すすめ	0.0119
する	0.0048
たつ	0.0119
ちく	0.0119
てつ	0.0119
なか	0.0119
のち	0.0358
ひろし	0.0107
ま	0.0119
みすず	0.0119
みすず書房	0.0541
ゆくえ	0.0119
アインシュタイン	0.0119
アメリカ	0.0119
ア・イ・キタイゴローツキ	0.0119
ア・ジューコフ	0.0119
ウィキペディア	0.0119
エリ・デ・ランダウ	0.0119
エリ・ランダウ	0.0119
カテゴリ	0.0119
カルノー	0.0119
サジ	0.0119
ジョン	0.0119
スコーンランド	0.0119
スミス	0.0119
ゼーリッヒ	0.0119
ダウ	0.0214
デイクステルホイス	0.0119
ドルトン	0.0119
ナビゲーション	0.0119
ノイ	0.0119
フォン	0.0119
フォーブス	0.0119
フリー	0.0119
マン	0.0119
ユ・ルーメル	0.0119
ライブラリー	0.0119
ラン	0.0214
リフシッツ	0.0214
レンツ	0.0098
ロー	0.0107
一	0.0119
一雄	0.0214
万	0.0107
三	0.0098
三木	0.0119
下さる	0.0119
中公新書	0.0119
中央公論社	0.0238
中心	0.0119
主義	0.0092
事典	0.0119
井上	0.0119
京都大	0.0119
人	0.0238
人物	0.0196
以後	0.0119
伊東	0.0119
会	0.0163
伝	0.0119
体制	0.0119
作成	0.0119
俊太郎	0.0119
信之	0.0119
健	0.0119
児童	0.0107
入門	0.0119
共	0.0488
共立	0.0119
共著	0.0214
兵庫	0.0119
再考	0.0119
出典	0.0119
出版	0.0458
出身	0.0238
刊行	0.0119
力学	0.0119
加筆	0.0119
務める	0.0119
卒	0.0119
協力	0.0119
危険	0.0107
原子	0.0295
原子力	0.0119
古典	0.0119
史	0.0786
史家	0.0238
史論	0.0119
哲学	0.0119
商工	0.0295
啓	0.0119
図書	0.0214
地	0.0119
培風館	0.0119
基礎	0.0107
場	0.0086
壽子	0.0119
大学	0.0107
妻	0.0119
学	0.0596
学理	0.0119
学科	0.0047
学者	0.0295
学芸	0.0119
岩波	0.0119
巌	0.0119
市	0.0214
希望	0.0107
常石	0.0119
平凡社	0.0119
年	0.0321
年生	0.0107
広重	0.0295
廣	0.0119
形成	0.0119
徹	0.0477
思想	0.0119
恒藤	0.0214
成り立ち	0.0119
成子	0.0119
戦後	0.0119
技術	0.0238
挙げる	0.0119
敏彦	0.0214
教授	0.0107
敬一	0.0119
数学	0.0119
文庫	0.0358
文集	0.0119
新しい	0.0107
日	0.0238
日本	0.0856
明治	0.0051
書	0.0119
書く	0.0119
書房	0.0238
月	0.0196
朝日	0.0119
木鐸	0.0119
村上	0.0107
東京	0.0135
東海大学	0.0119
植物	0.0119
検索	0.0119
業績	0.0119
構造	0.0119
機関	0.0119
歴史	0.0428
水戸	0.0119
求める	0.0119
没	0.0358
没す	0.0119
熱	0.0119
物理	0.0488
現代	0.0238
理工学部	0.0119
生まれ	0.0119
生涯	0.0119
発展	0.0119
百科	0.0119
的	0.0172
相対	0.0119
相対性理論	0.0119
県	0.0086
研究	0.0358
社	0.0393
社会	0.0214
神戸	0.0214
福田	0.0119
科学	0.2265
移動	0.0119
竹内	0.0119
第	0.0214
筑摩書房	0.0107
編	0.0119
編著	0.0119
編集	0.0295
翻訳	0.0119
者	0.0393
自然	0.0358
若くして	0.0119
著書	0.0119
西尾	0.0119
訂正	0.0119
訳	0.0642
話	0.0119
論	0.0477
資本	0.0107
転機	0.0119
近代	0.0477
運動	0.0214
過程	0.0119
選書	0.0214
重	0.0119
量子力学	0.0214
関連	0.0119
陽一郎	0.0119
電子	0.0119
項目	0.0238
館	0.0119
鳥居	0.0214
