	-0.3098
所	0.0110
所在地	0.0164
指定	0.0336
描く	0.0055
撫でる	0.0055
改める	0.0098
攻	0.0055
数多い	0.0055
文化財	0.0356
文殊	0.0098
日	0.0055
日本	0.0049
明治	0.0023
昧	0.0168
昧公	0.0135
時代	0.0055
時期	0.0049
暴れる	0.0055
月	0.0316
有る	0.0055
有形	0.0168
末	0.0055
本尊	0.0055
本殿	0.0055
札所	0.0098
材料	0.0110
東経	0.0049
松平	0.0383
松江	0.0401
植える	0.0055
検索	0.0055
極めて	0.0055
極める	0.0055
歓喜	0.0098
此所	0.0055
歴る	0.0055
歴代	0.0049
歴史	0.0049
死去	0.0055
残る	0.0110
母	0.0110
水	0.0049
永い	0.0055
江戸	0.0110
治郷	0.0098
沿革	0.0110
法	0.0055
洞	0.0055
浄土宗	0.0219
温泉	0.0055
湖	0.0045
照	0.0045
照寺	0.0198
爲右	0.0055
父	0.0055
牌	0.0055
状	0.0049
状態	0.0055
獅子	0.0098
現在	0.0164
生母	0.0055
産地	0.0055
町	0.0124
町中	0.0055
番	0.0110
百	0.0055
百科	0.0055
目次	0.0055
直政	0.0224
県	0.0395
真	0.0135
知る	0.0055
石	0.0045
石材	0.0055
碑	0.0164
社	0.0090
祀る	0.0049
神	0.0055
神威	0.0055
神石	0.0055
禅	0.0055
秒	0.0098
移動	0.0055
第	0.0098
等	0.0098
築く	0.0055
紹介	0.0055
終わる	0.0055
絵師	0.0055
絹本	0.0098
継ぐ	0.0049
綱	0.0045
緑色	0.0055
線	0.0045
編	0.0055
編集	0.0316
美しい	0.0055
臨終	0.0055
良好	0.0055
色	0.0110
茶人	0.0055
茶室	0.0055
荒廃	0.0055
著	0.0110
著名	0.0055
葬送	0.0055
蒙る	0.0055
蓮池	0.0055
藩	0.0055
藩主	0.0435
衍	0.0055
街	0.0031
衞	0.0055
表	0.0055
表示	0.0049
西方	0.0055
見る	0.0049
見事	0.0055
親孝行	0.0055
観光	0.0037
言う	0.0055
訪れる	0.0110
設ける	0.0055
話	0.0055
誉	0.0098
逗留	0.0055
通	0.0031
運搬	0.0055
選ぶ	0.0055
遺す	0.0055
遺命	0.0055
遺品	0.0055
都道府県	0.0055
長	0.0110
長生き	0.0055
門	0.0344
開基	0.0098
開花	0.0049
関連	0.0110
阿弥陀如来	0.0055
附	0.0055
院	0.0219
隆	0.0055
随筆	0.0055
際	0.0110
隣接	0.0055
難	0.0055
雲寺	0.0055
雷電	0.0055
霊	0.0055
霊場	0.0098
霊廟	0.0135
非	0.0055
面影	0.0055
項目	0.0110
頭	0.0055
飲む	0.0049
養	0.0055
駅	0.0023
騎	0.0098
高	0.0164
