	-0.3549
知れる	0.0027
知識	0.0027
石器	0.0027
称号	0.0048
移る	0.0027
移動	0.0027
竪穴	0.0027
第	0.0048
節	0.0045
築く	0.0027
系	0.0061
紀元前	0.0096
紛争	0.0066
終わる	0.0053
結ぶ	0.0027
結果	0.0027
統一	0.0027
統治	0.0048
絵衣子	0.0027
編	0.0053
編入	0.0027
編集	0.0329
繁栄	0.0027
翌	0.0027
翌年	0.0027
考古学	0.0027
者	0.0175
脚注	0.0048
至上	0.0027
興る	0.0027
船	0.0027
色	0.0027
芸術	0.0027
著	0.0053
行う	0.0072
表	0.0027
表示	0.0024
西	0.0027
西方	0.0027
要求	0.0027
見せる	0.0027
見つかる	0.0027
親善	0.0027
言語	0.0027
訂正	0.0106
記事	0.0027
記録	0.0048
設ける	0.0027
訳	0.0048
話	0.0027
話す	0.0027
詳細	0.0133
認める	0.0027
語	0.0053
調査	0.0024
諸	0.0027
谷	0.0027
起こす	0.0027
路	0.0027
軍	0.0053
軍事	0.0048
軍人	0.0027
輪	0.0027
輸出	0.0027
農業	0.0027
追放	0.0027
退ける	0.0027
連合	0.0048
連邦	0.0018
進める	0.0027
進出	0.0027
進展	0.0048
進軍	0.0027
遊牧	0.0027
遊牧民	0.0027
運ぶ	0.0027
達す	0.0027
遠征	0.0027
部	0.0080
部分	0.0024
部族	0.0048
都市	0.0048
金子	0.0048
錫	0.0027
長	0.0027
長尾	0.0027
間	0.0024
関連	0.0106
防衛	0.0048
隠す	0.0027
難破	0.0027
非	0.0080
面	0.0048
頁	0.0024
頃	0.0053
項	0.0048
項目	0.0106
領土	0.0027
領域	0.0027
領有	0.0066
風景	0.0027
首都	0.0048
首長	0.0048
