	-0.2508
人物	0.0025
仙台大学	0.0030
以下	0.0030
以外	0.0023
企業	0.0181
会	0.0021
会館	0.0030
佐々木	0.0030
体制	0.0030
体育	0.0027
体育館	0.0025
作成	0.0030
使用	0.0027
信州大学	0.0030
信用金庫	0.0054
停留所	0.0027
健康	0.0181
元	0.0060
免許	0.0093
入学	0.0054
全	0.0030
全体	0.0054
全国	0.0332
公式	0.0091
公開	0.0027
共学	0.0054
共立女子大学	0.0030
共通	0.0030
典	0.0030
冊	0.0030
冊子	0.0030
写真	0.0030
出典	0.0030
初代	0.0030
初等	0.0161
別	0.0054
別冊	0.0030
前	0.0030
剣道	0.0030
創価大学	0.0030
創立	0.0030
劇	0.0030
募集	0.0030
北	0.0091
北海道短期大学	0.0054
十	0.0030
千明	0.0030
卒業	0.0060
卒業生	0.0030
卓球	0.0030
協会	0.0050
博士	0.0030
参考	0.0081
収容	0.0027
取得	0.0060
受験	0.0075
古代	0.0030
古文書	0.0054
史	0.0274
史料	0.0027
号	0.0030
号館	0.0124
司書	0.0054
各種	0.0025
同年	0.0030
同窓会	0.0030
名	0.0054
周年	0.0030
呼ぶ	0.0027
和洋女子大学	0.0054
商学	0.0124
四	0.0023
囲碁	0.0030
図書館	0.0030
国士舘大学	0.0030
国文	0.0054
国文学	0.0161
国語	0.0030
國	0.0109
國學院大學	0.0282
國學院大學栃木学園	0.0109
團	0.0030
在学	0.0054
基礎	0.0054
埼玉大学	0.0054
報	0.0030
場	0.0022
増刊	0.0030
増設	0.0075
多い	0.0091
多数	0.0030
多目的	0.0030
大	0.0030
大きい	0.0030
大学	0.0623
大東文化大学	0.0030
大阪教育大学	0.0030
女子	0.0121
女子大	0.0030
姉妹	0.0060
学	0.0151
学ぶ	0.0091
学園	0.0091
学校	0.0374
学生	0.0272
学科	0.0248
学部	0.0030
学長	0.0109
学院	0.0030
学風	0.0054
學	0.0137
宇都宮大学	0.0030
守	0.0025
定員	0.0030
実績	0.0060
実習	0.0030
宮城学院女子大学	0.0030
家庭	0.0030
家政	0.0054
家政学	0.0124
富士食品	0.0030
寮	0.0124
対外	0.0060
対象	0.0060
専修	0.0030
専攻	0.0199
専門	0.0091
小	0.0027
小学校	0.0091
小山	0.0030
少ない	0.0030
少数	0.0060
就く	0.0054
就任	0.0030
就職	0.0137
局	0.0030
山形大学	0.0030
岡野	0.0027
川村学園女子大学	0.0030
工業	0.0025
市	0.0108
市内	0.0030
平井	0.0075
年	0.0325
年度	0.0030
年鑑	0.0054
幸弘	0.0054
幼児	0.0060
幼稚園	0.0149
廣	0.0030
弓道	0.0054
弘彦	0.0030
当時	0.0060
後	0.0060
徳島文理大学	0.0030
思索	0.0030
應援	0.0030
所	0.0030
所在地	0.0091
所蔵	0.0060
技術	0.0030
折口	0.0030
授業	0.0030
改称	0.0027
敏雄	0.0030
教員	0.0060
教学	0.0030
教職	0.0030
教育	0.0448
教諭	0.0109
数	0.0060
文京	0.0030
文化	0.0100
文学	0.0091
文献	0.0054
文芸	0.0030
文部省	0.0021
斯花	0.0075
施設	0.0091
日光	0.0030
日本	0.0596
日本福祉大学	0.0030
日本語	0.0025
旺文社	0.0054
映画	0.0030
晶文社	0.0030
書道	0.0054
書院	0.0030
月	0.0050
本	0.0060
本庁	0.0030
本部	0.0091
本館	0.0030
杉	0.0075
杏林大学	0.0054
東京	0.0017
東京家政大学	0.0030
東北福祉大学	0.0030
東照宮	0.0030
板屋	0.0030
栃木	0.0279
栃木銀行	0.0030
校	0.0242
案内	0.0121
梧桐	0.0030
森	0.0030
検索	0.0030
概観	0.0054
概説	0.0091
樋口	0.0030
橘	0.0030
機関	0.0091
武蔵野	0.0030
歴	0.0060
毎年	0.0030
民俗	0.0023
永年	0.0030
沿革	0.0060
法人	0.0211
活動	0.0190
清之	0.0030
演劇	0.0030
漢	0.0030
潤	0.0030
片柳	0.0030
特徴	0.0023
特色	0.0054
状	0.0108
玉川大学	0.0030
現	0.0030
現在	0.0030
生活	0.0325
男女	0.0030
男子	0.0054
町	0.0051
略称	0.0030
発掘	0.0060
発行	0.0054
白百合女子大学	0.0030
百科	0.0030
皇	0.0054
盛岡大学	0.0030
監修	0.0030
目次	0.0030
目白大学	0.0030
県	0.0109
県内	0.0030
睦	0.0030
短大	0.0171
短期大学	0.0272
短歌	0.0030
研究	0.0121
研究所	0.0060
硬式	0.0030
社	0.0050
社会	0.0081
神社	0.0030
神道	0.0054
祭	0.0121
福祉	0.0060
私大	0.0030
私立	0.0242
科	0.1027
科学	0.0453
科目	0.0124
称す	0.0075
移動	0.0030
種	0.0121
種別	0.0030
空手	0.0030
競技	0.0012
第	0.0054
等	0.0027
箏曲	0.0030
系	0.0070
系列	0.0050
純白	0.0030
組織	0.0211
総覧	0.0030
編	0.0091
編入	0.0030
編集	0.0946
置く	0.0025
美術	0.0030
群馬県立女子大学	0.0030
考古学	0.0030
者	0.0398
聖徳大学	0.0030
職	0.0030
職員	0.0030
脚注	0.0054
臨時	0.0030
自動車	0.0030
自由	0.0030
至って	0.0030
英語	0.0060
茶道	0.0030
華道	0.0030
落語	0.0030
蛍雪	0.0054
行う	0.0054
行なう	0.0054
行忠	0.0030
表	0.0060
表示	0.0027
裏手	0.0030
西	0.0091
要覧	0.0030
規模	0.0060
記事	0.0091
記念	0.0060
設置	0.0162
話	0.0060
課	0.0030
課程	0.0022
調査	0.0027
諸	0.0060
講座	0.0030
講究	0.0030
資格	0.0075
資生堂	0.0030
贈る	0.0030
足利	0.0008
跡見学園女子大学	0.0030
進	0.0030
進学	0.0075
進路	0.0054
道	0.0025
遺跡	0.0030
部	0.0151
都留文科大学	0.0030
野球	0.0030
鍛代	0.0030
鎌倉	0.0030
開	0.0030
開始	0.0030
関わり	0.0054
関係	0.0393
関西	0.0030
関連	0.0091
附属	0.0124
院	0.0151
陸上	0.0014
隠す	0.0030
靖	0.0030
非	0.0030
項目	0.0121
頭文字	0.0030
食堂	0.0054
養成	0.0025
養護	0.0030
館	0.0121
駅	0.0013
駸堂	0.0030
駿河台大学	0.0030
高等	0.0217
