	-0.3478
未だ	0.0046
本	0.0069
本格	0.0023
杉浦	0.0023
来歴	0.0041
来襲	0.0023
東北	0.0046
枠	0.0019
柴崎	0.0023
検索	0.0023
構成	0.0023
様	0.0023
歳	0.0023
歴	0.0023
歴る	0.0023
殺し	0.0023
比較	0.0021
気楽	0.0023
気風	0.0023
水族館	0.0046
決まる	0.0023
河出書房新社	0.0046
治虫	0.0041
活動	0.0062
活発	0.0023
海	0.0023
海獣	0.0114
消失	0.0023
涙	0.0023
深める	0.0023
漁師	0.0023
漆原	0.0041
漫画	0.0296
点	0.0021
無い	0.0023
無くなる	0.0023
熊	0.0023
熊谷	0.0021
熱帯	0.0023
版	0.0092
物	0.0046
物語	0.0021
特に	0.0023
特集	0.0046
猫	0.0046
現在	0.0023
現時点	0.0023
琉花	0.0041
生き物	0.0018
生活	0.0041
生物	0.0023
生誕	0.0023
産土	0.0023
用	0.0023
男	0.0021
画	0.0023
画材	0.0023
畑	0.0023
発売	0.0018
発表	0.0017
登場	0.0041
白泉社	0.0023
百日紅	0.0023
百科	0.0023
的	0.0033
盗み	0.0023
盛岡	0.0041
目次	0.0023
直後	0.0023
県	0.0050
短	0.0023
短編	0.0062
石	0.0019
硫黄	0.0041
示す	0.0046
社	0.0019
神	0.0023
祭	0.0161
禁止	0.0015
私	0.0019
移る	0.0023
移動	0.0023
程度	0.0023
空	0.0023
立て	0.0023
竹	0.0023
第	0.0247
筆記	0.0023
簡略	0.0023
紹介	0.0023
終了	0.0023
絵	0.0023
絵画	0.0019
絶版	0.0023
線	0.0019
編	0.0069
編集	0.0208
緻密	0.0023
繊細	0.0023
美術	0.0023
群	0.0023
義春	0.0023
者	0.0057
聞く	0.0023
聞こえる	0.0046
育てる	0.0023
背中	0.0023
背景	0.0021
自然	0.0092
自由	0.0023
自給自足	0.0023
自身	0.0069
舞台	0.0069
芸術	0.0184
若い	0.0023
茄子	0.0057
落書き	0.0023
落選	0.0041
行なう	0.0021
衣川	0.0023
表	0.0046
表示	0.0041
表紙	0.0023
観	0.0023
言う	0.0046
記事	0.0023
話	0.0115
話す	0.0023
誌	0.0069
語る	0.0069
読む	0.0046
読者	0.0023
諸星	0.0057
講談社	0.0122
谷	0.0023
賞	0.0322
起こる	0.0021
農家	0.0023
込む	0.0023
近い	0.0023
述べる	0.0023
連作	0.0041
連載	0.0165
週刊	0.0023
違う	0.0023
部活	0.0023
部門	0.0115
重き	0.0023
鉛筆	0.0023
録	0.0023
開始	0.0046
関連	0.0069
閲覧	0.0023
除く	0.0021
雅	0.0046
集	0.0046
集落	0.0018
雑誌	0.0057
雨	0.0021
青年	0.0041
青春	0.0023
非	0.0023
頁	0.0206
頃	0.0023
風	0.0023
風景	0.0046
飛鳥新社	0.0041
食	0.0021
食材	0.0023
館	0.0023
馬子	0.0023
高い	0.0021
鬼	0.0021
魔女	0.0122
鰐	0.0023
黒田	0.0104
