	-0.2689
方面	0.0033
施設	0.0024
旅	0.0024
旅行	0.0024
日	0.0534
日本	0.0239
旧	0.0033
早朝	0.0024
昇圧	0.0024
昭和	0.0220
昼間	0.0024
時	0.0109
時刻	0.0049
時間	0.0024
普通	0.0243
更新	0.0024
最後	0.0022
最近	0.0024
月	0.0500
望む	0.0024
本	0.0121
本町	0.0049
本線	0.0044
杉谷	0.0024
条件	0.0024
東	0.0024
東生駒	0.0024
架線	0.0024
案内	0.0049
桜井	0.0044
桜井線	0.0024
検索	0.0024
検車	0.0024
概ね	0.0024
標準軌	0.0060
機	0.0097
橿原	0.0099
橿原線	0.0120
歴	0.0024
歴史	0.0044
毎時	0.0065
河	0.0049
河出書房新社	0.0024
沿線	0.0022
法隆寺	0.0220
消滅	0.0049
深夜	0.0024
湯の山線	0.0024
準急	0.0110
烏丸線	0.0044
特に	0.0024
特急	0.0146
特殊	0.0022
特集	0.0024
狭軌	0.0044
現在	0.0024
生駒	0.0044
生駒鋼索線	0.0024
田原本線	0.0024
田部	0.0060
町	0.0014
畝傍	0.0044
発着	0.0017
発行	0.0109
登場	0.0022
百科	0.0024
目次	0.0024
直流	0.0044
直通	0.0291
相互	0.0024
省略	0.0024
県	0.0070
短縮	0.0024
研究	0.0024
確認	0.0019
社	0.0040
祭事	0.0044
祭礼	0.0044
私鉄	0.0044
移動	0.0024
移管	0.0022
種	0.0024
稼働	0.0044
竣工	0.0022
管理	0.0022
管轄	0.0022
精算	0.0024
系	0.0112
系統	0.0020
索道	0.0024
紹介	0.0024
終了	0.0049
終夜	0.0044
終点	0.0022
結ぶ	0.0049
統括	0.0024
総	0.0024
線	0.1440
線区	0.0044
編	0.0024
編成	0.0109
編者	0.0087
編集	0.0200
置き換える	0.0024
翌	0.0024
者	0.0020
耕一	0.0024
脚注	0.0044
臨時	0.0097
自ら	0.0024
自体	0.0024
自動	0.0049
菖蒲池	0.0024
葉	0.0044
著者	0.0121
葛城	0.0024
蒸気	0.0024
行	0.0015
行う	0.0065
行き	0.0033
行先	0.0024
表	0.0049
表示	0.0174
補助	0.0022
複線	0.0065
西信貴鋼索線	0.0024
西大寺	0.0074
西日本旅客鉄道	0.0024
要請	0.0024
見る	0.0044
規	0.0024
設定	0.0044
話	0.0049
詳細	0.0024
認可	0.0024
誠	0.0024
諸	0.0049
譲渡	0.0022
買収	0.0100
賢島	0.0024
走る	0.0024
走行	0.0035
起	0.0024
距離	0.0024
路線	0.0348
車	0.0024
車両	0.0152
軌	0.0099
軌畝	0.0024
軌道	0.0041
軌間	0.0097
軽便鉄道	0.0110
輸送	0.0024
近く	0.0024
近畿	0.0194
近畿日本鉄道	0.0099
近鉄	0.0340
途中	0.0019
通称	0.0049
連絡	0.0049
運営	0.0024
運行	0.0146
運転	0.0140
過去	0.0022
道明寺	0.0024
郡山	0.0024
部	0.0024
部分	0.0022
金	0.0024
鈴鹿線	0.0024
鉄道	0.0058
鉄道ピクトリアル	0.0024
鋼索	0.0024
長谷	0.0024
長野	0.0020
閉塞	0.0044
開始	0.0146
開業	0.0087
開通	0.0020
間	0.0370
間隔	0.0020
関	0.0049
関西	0.0073
関西本線	0.0044
関連	0.0073
阪神	0.0044
限界	0.0024
際	0.0049
隠す	0.0024
難波	0.0120
電化	0.0109
電圧	0.0049
電気	0.0087
電車	0.0024
非	0.0049
頃	0.0024
項目	0.0049
額	0.0073
養老	0.0024
駅	0.0837
駅名	0.0049
鳥羽線	0.0024
