	-0.2719
将校	0.0025
尊厳	0.0025
尊重	0.0025
小学校	0.0025
小高い	0.0025
少	0.0061
尽力	0.0022
山	0.0025
山手	0.0061
島津	0.0101
川崎	0.0025
市	0.0155
市民	0.0114
年	0.0977
年度	0.0049
年表	0.0049
年間	0.0025
年限	0.0049
幹	0.0025
広い	0.0022
庭園	0.0025
建	0.0124
建物	0.0074
建築	0.0025
建造	0.0044
形	0.0049
後	0.0025
徒歩	0.0089
従来	0.0022
必要	0.0025
思い	0.0025
思いやる	0.0025
思想	0.0099
急速	0.0025
性	0.0074
恥ずかしい	0.0025
情報	0.0025
意味	0.0025
意識	0.0049
愛	0.0074
愛する	0.0025
愛好	0.0025
感じる	0.0025
戦争	0.0049
戦後	0.0049
戦火	0.0025
所在	0.0025
所在地	0.0074
所蔵	0.0025
手入れ	0.0025
担当	0.0025
持つ	0.0074
指定	0.0057
指針	0.0025
授業	0.0025
接収	0.0025
推定	0.0025
支援	0.0020
改組	0.0044
改革	0.0041
教	0.0133
教授	0.0044
教育	0.0199
文化	0.0326
文学	0.0297
文学部	0.0076
文科	0.0044
新た	0.0025
新入生	0.0025
新設	0.0049
施設	0.0074
日本	0.0200
日本語	0.0102
日本銀行	0.0025
旧	0.0101
春	0.0025
春期	0.0025
是	0.0049
時	0.0022
時代	0.0099
時期	0.0022
景観	0.0025
月	0.0041
月頃	0.0025
木	0.0025
未来	0.0025
本来	0.0025
本部	0.0049
本館	0.0074
条例	0.0020
来日	0.0025
東五反田	0.0061
東京	0.0154
東急	0.0025
東海道	0.0025
松島	0.0015
校	0.0049
校章	0.0025
校舎	0.0044
校訓	0.0049
栽	0.0025
植	0.0025
検索	0.0025
楯	0.0025
概観	0.0044
構成	0.0025
横須賀	0.0076
樹齢	0.0025
機関	0.0124
次	0.0019
歌	0.0022
歌人	0.0025
歓迎	0.0025
正しい	0.0025
歴	0.0025
歴史	0.0111
母体	0.0061
毎年	0.0025
氏	0.0022
永遠	0.0025
求める	0.0049
池上線	0.0025
決断	0.0025
沿革	0.0049
泉	0.0074
法	0.0025
法人	0.0074
活動	0.0155
活気	0.0025
浅草線	0.0025
海外	0.0025
深い	0.0025
清い	0.0025
清泉	0.0181
清泉女子大学	0.0196
減免	0.0025
激化	0.0025
物	0.0049
特徴	0.0019
珍しい	0.0025
現在	0.0025
現在地	0.0025
理念	0.0076
理解	0.0025
環境	0.0049
生きる	0.0025
生活	0.0067
生涯	0.0025
申請	0.0022
留学生	0.0074
略歴	0.0044
略称	0.0025
発展	0.0025
発想	0.0025
発祥	0.0020
発足	0.0074
百	0.0025
百科	0.0025
的	0.0143
目指す	0.0049
目次	0.0025
相互	0.0025
県	0.0125
真理	0.0020
知	0.0025
短期	0.0049
短期大学	0.0008
研修	0.0025
研究	0.0247
研究所	0.0173
確信	0.0025
確立	0.0025
示す	0.0025
社会	0.0022
神	0.0049
神奈川	0.0089
祭	0.0099
私立	0.0074
秋	0.0020
科	0.0544
科学	0.0198
科目	0.0051
称す	0.0020
称する	0.0025
移動	0.0025
移転	0.0049
程度	0.0025
種別	0.0025
積極	0.0025
究める	0.0025
空襲	0.0025
策定	0.0025
管理	0.0022
精神	0.0124
系	0.0019
納付	0.0025
組織	0.0173
経る	0.0025
続ける	0.0025
維持	0.0025
総理	0.0025
緑	0.0017
線	0.0163
編	0.0025
編成	0.0022
編集	0.0530
置く	0.0041
美術	0.0049
翌	0.0049
考える	0.0022
考察	0.0025
者	0.0265
聖心	0.0101
育てる	0.0074
育成	0.0025
能力	0.0019
脱皮	0.0025
自分	0.0025
自国	0.0025
自己	0.0044
自然	0.0049
至る	0.0049
花	0.0012
英文	0.0112
英語	0.0148
茂	0.0022
落ち着く	0.0025
蔵書	0.0025
藩	0.0025
藩邸	0.0025
行う	0.0044
行き届く	0.0025
街	0.0028
表	0.0025
表す	0.0074
表わす	0.0025
表現	0.0025
表示	0.0022
西洋	0.0025
見つめる	0.0025
見合わせる	0.0025
視野	0.0025
観点	0.0025
解除	0.0022
触れ合い	0.0025
言語	0.0124
記事	0.0074
記念	0.0049
設立	0.0107
設置	0.0228
設計	0.0025
話	0.0025
詳細	0.0025
認可	0.0025
誕生	0.0025
語	0.0099
語学	0.0025
課程	0.0178
諸	0.0025
豊か	0.0076
象徴	0.0074
財団	0.0025
購入	0.0025
超える	0.0025
趣	0.0025
路線	0.0022
身	0.0025
軍	0.0025
転換	0.0025
輪郭	0.0025
近年	0.0025
追究	0.0025
退学	0.0025
通じる	0.0049
通す	0.0025
通称	0.0025
進む	0.0025
運用	0.0025
過去	0.0044
達	0.0025
達成	0.0025
選定	0.0025
邸	0.0102
部	0.0049
都	0.0223
都営地下鉄	0.0025
都心	0.0025
配慮	0.0025
重厚	0.0025
金	0.0272
鎌倉	0.0049
鎖	0.0025
長野	0.0102
閉鎖	0.0025
開く	0.0025
開催	0.0025
開設	0.0067
閑静	0.0025
関係	0.0223
関連	0.0049
附属	0.0051
院	0.0025
陣	0.0025
集い	0.0025
雪子	0.0025
雰囲気	0.0025
静	0.0025
非	0.0025
音楽	0.0025
頃	0.0025
領域	0.0025
頭文字	0.0025
風	0.0025
養う	0.0022
館	0.0025
駅	0.0031
駐留	0.0025
高い	0.0044
高める	0.0025
高等	0.0133
麗	0.0025
麻布	0.0049
黙想	0.0025
