	-0.3259
000	0.0037
1	0.0182
10	0.0020
100	0.0020
11	0.0034
12	0.0123
13	0.0102
15	0.0102
16	0.0061
160	0.0037
180	0.0051
1960	0.0017
1973	0.0020
1985	0.0018
1989	0.0020
1993	0.0020
1995	0.0041
1997	0.0018
1998	0.0018
1999	0.0041
2	0.0159
20	0.0061
200	0.0020
2000	0.0020
2001	0.0037
2002	0.0074
2004	0.0041
21	0.0020
22	0.0020
220	0.0020
25	0.0020
250	0.0020
3	0.0451
30	0.0020
300	0.0102
32	0.0020
320	0.0020
3320	0.0020
350	0.0020
37	0.0020
4	0.0147
40	0.0061
400	0.0020
436	0.0020
48	0.0041
5	0.0110
50	0.0020
500	0.0018
6	0.0020
60	0.0020
627	0.0020
66	0.0061
7	0.0092
70	0.0020
700	0.0020
75	0.0020
750	0.0020
79	0.0020
8	0.0061
800	0.0020
82	0.0020
9	0.0082
92	0.0020
A	0.0205
Breckenheim	0.0020
Bundesbahn	0.0020
CP	0.0020
Cologne	0.0020
DB	0.0074
Deutsche	0.0020
Frankfurt	0.0020
GSM	0.0020
Hz	0.0020
ICE	0.0116
Koln	0.0020
LGV	0.0037
LRT	0.0020
LZB	0.0020
Lahntalbahn	0.0020
Landches	0.0020
Main	0.0020
Matthias	0.0020
Neubaustrecke	0.0020
P	0.0016
PJ	0.0041
R	0.0020
Rhein	0.0020
Riedbahn	0.0020
S	0.0020
Siegauen	0.0020
TGV	0.0020
Tunnel	0.0020
Wikipedia	0.0020
Wissmann	0.0020
de	0.0020
en	0.0018
h	0.0184
high	0.0020
kV	0.0020
km	0.0140
line	0.0020
m	0.0307
mm	0.0074
rail	0.0020
speed	0.0020
‰	0.0074
あたり	0.0020
あらかじめ	0.0020
ある	0.0152
いく	0.0037
いる	0.0319
うえ	0.0018
おる	0.0016
かける	0.0041
かなり	0.0037
こと	0.0164
この	0.0092
これ	0.0020
これら	0.0051
さらに	0.0017
する	0.0744
せる	0.0041
その	0.0061
そのまま	0.0102
その後	0.0082
その間	0.0020
それ	0.0020
それぞれ	0.0082
たどる	0.0020
ため	0.0276
できる	0.0020
とくに	0.0020
どう	0.0020
なる	0.0236
の	0.0041
