	-0.2881
尾道	0.0026
局	0.0026
山形	0.0026
山郷	0.0026
山野里	0.0026
山陽	0.0157
山陽本線	0.0119
岡山	0.0235
岩木	0.0047
崩す	0.0026
工事	0.0043
市民	0.0020
帯	0.0052
平均	0.0026
平成	0.0157
平日	0.0019
平福	0.0047
年	0.0775
年代	0.0026
年寄り	0.0026
年度	0.0079
年月日	0.0026
広島	0.0023
店主	0.0026
庭瀬	0.0026
廃業	0.0026
廃止	0.0052
式	0.0026
当	0.0259
当時	0.0026
影響	0.0023
役場	0.0026
往復	0.0023
待つ	0.0026
待合室	0.0052
待機	0.0026
待避	0.0026
必要	0.0026
快速	0.0188
急行	0.0202
性	0.0026
恋	0.0026
情報	0.0026
成年	0.0026
所	0.0026
所在地	0.0026
所属	0.0086
打ち切る	0.0026
扱い	0.0026
折り返し	0.0052
折り返す	0.0047
持つ	0.0026
播州	0.0026
播州赤穂	0.0026
支社	0.0094
改札	0.0130
改正	0.0017
数	0.0026
敷設	0.0047
新	0.0209
新しい	0.0023
新見	0.0026
新設	0.0026
方向	0.0026
方面	0.0357
旅客	0.0043
日	0.0471
日本	0.0070
明治	0.0056
春	0.0026
昭和	0.0043
昼間	0.0026
時	0.0070
時間	0.0052
普通	0.0157
智頭	0.0211
智頭線	0.0107
書	0.0026
書く	0.0026
最	0.0026
最終	0.0026
月	0.0324
月曜	0.0026
有	0.0209
有人	0.0026
朝	0.0040
末広	0.0026
本	0.0105
本線	0.0117
村	0.0017
東	0.0026
東尾道	0.0026
東福山	0.0026
松永	0.0026
案内	0.0026
検索	0.0026
概要	0.0052
構成	0.0026
構造	0.0079
標	0.0047
機	0.0105
機能	0.0026
機関	0.0026
欠く	0.0026
次	0.0020
止まり	0.0047
止め	0.0026
武蔵	0.0026
歴史	0.0047
毎時	0.0047
民営	0.0023
水洗	0.0026
求める	0.0026
河野原	0.0026
泊	0.0026
深夜	0.0026
減少	0.0023
温泉	0.0026
滞る	0.0026
瀬戸	0.0079
為	0.0026
無い	0.0026
無くなる	0.0026
熊山	0.0026
特に	0.0026
特急	0.0262
状況	0.0047
独自	0.0026
用	0.0026
用いる	0.0026
町	0.0119
町内	0.0022
町立	0.0030
留置	0.0026
略号	0.0026
番線	0.0314
病院	0.0023
発着	0.0038
百科	0.0026
的	0.0057
目次	0.0026
直通	0.0026
相生	0.0131
県	0.0208
県境	0.0026
県知事	0.0026
県立	0.0014
石	0.0043
石井	0.0026
神	0.0079
神姫バス	0.0065
神戸	0.0141
福山	0.0020
移動	0.0026
窓	0.0026
窓口	0.0052
竜野	0.0026
笠岡	0.0026
等	0.0023
管内	0.0026
管轄	0.0047
米原	0.0047
粒子	0.0052
糸崎	0.0026
終点	0.0023
経由	0.0038
統計	0.0052
網干	0.0047
線	0.0453
線路	0.0026
編成	0.0023
編集	0.0259
署	0.0026
者	0.0086
脚注	0.0070
自体	0.0026
自動	0.0105
航路	0.0026
船坂	0.0026
苔縄	0.0065
英賀保	0.0026
落ち込む	0.0026
行う	0.0023
行き	0.0107
行く	0.0079
行先	0.0026
表	0.0052
表示	0.0070
被害	0.0026
西	0.0026
西側	0.0026
西岡山	0.0026
西川原	0.0047
西日本	0.0183
西日本旅客鉄道	0.0157
西明石	0.0047
西粟倉	0.0026
西阿知	0.0026
見る	0.0023
観光	0.0018
訂正	0.0026
記事	0.0052
設定	0.0023
設置	0.0080
詳細	0.0026
請願	0.0026
警察	0.0026
貨	0.0019
貨物	0.0086
販売	0.0080
赤坂	0.0026
赤穂	0.0107
起点	0.0052
跨線橋	0.0065
路線	0.0211
輸送	0.0026
近江塩津	0.0047
近郊	0.0026
通り	0.0023
通る	0.0020
通過	0.0047
連結	0.0026
運用	0.0105
運行	0.0026
運転	0.0076
道	0.0108
遠く	0.0026
郡	0.0052
部	0.0026
郵便	0.0026
里庄	0.0026
金光	0.0026
鉄道	0.0151
開催	0.0026
開始	0.0079
開業	0.0047
間	0.0047
関連	0.0105
降車	0.0026
隠す	0.0052
隣	0.0141
電報	0.0026
青春	0.0026
非	0.0052
面	0.0047
項	0.0023
項目	0.0105
飲料	0.0079
駅	0.0827
駅前	0.0023
駅弁	0.0047
駅舎	0.0108
高島	0.0026
高等	0.0023
鳥取	0.0076
鴨方	0.0026
