	-0.2805
1	0.0288
10	0.0337
12	0.0169
120	0.0169
14	0.0253
15	0.0169
178	0.0084
2	0.0219
2008	0.0076
2009	0.0070
218	0.0151
23	0.0169
25	0.0084
3	0.0337
300	0.0084
342	0.0151
4	0.0151
6	0.0084
7	0.0151
8	0.0084
9	0.0169
C	0.0422
CAS	0.0169
DNA	0.0084
ECHA	0.0084
H	0.0227
IARC	0.0084
IUPAC	0.0084
O	0.0084
SMILES	0.0084
SVHC	0.0084
Substances	0.0084
Wikipedia	0.0084
anthracene	0.0084
c	0.0169
cc	0.0169
cccc	0.0084
ccccc	0.0084
cm	0.0084
concern	0.0084
g	0.0084
high	0.0084
nm	0.0084
of	0.0050
very	0.0084
°	0.0151
℃	0.0084
℃、	0.0084
ある	0.0278
いる	0.0328
いわゆる	0.0084
かける	0.0084
こと	0.0169
この	0.0454
する	0.0477
その	0.0084
できる	0.0169
なる	0.0139
られる	0.0227
れる	0.0200
アクリジン	0.0084
アセン	0.0151
アリザリン	0.0084
アントラキノン	0.0084
アントラセン	0.0449
イソインドール	0.0084
イソオキサゾール	0.0084
イソキノリン	0.0084
イソベンゾフラン	0.0084
イミダゾール	0.0084
インダゾール	0.0084
インドール	0.0084
ウィキプロジェクト	0.0084
ウィキペディア	0.0084
ウィキメディア・コモンズ	0.0084
エンタルピー	0.0084
オキサゾール	0.0084
カテゴリ	0.0084
カード	0.0084
キナゾリン	0.0084
キノキサリン	0.0084
キノリン	0.0084
クリ	0.0084
クロミック	0.0084
グループ	0.0076
コールタール	0.0084
シンノリン	0.0084
セン	0.0084
チアゾール	0.0084
チオフェン	0.0151
テトラセン	0.0084
テトラフェン	0.0084
トリアジン	0.0084
トリフェニレン	0.0084
ナビゲーション	0.0084
ナフタレン	0.0084
ノート	0.0084
ピセン	0.0084
ピラジン	0.0084
ピラゾール	0.0084
ピリジン	0.0084
ピリダジン	0.0084
ピリミジン	0.0084
ピレン	0.0084
ピロール	0.0084
フェナントレン	0.0151
フォト	0.0084
フラン	0.0084
フリー	0.0084
プリン	0.0084
ベンゼン	0.0209
ベンゾ	0.0084
ベンゾイソオキサゾール	0.0084
ベンゾイミダゾール	0.0084
ベンゾオキサゾール	0.0084
ベンゾチアゾール	0.0084
ベンゾチオフェン	0.0084
ベンゾフラン	0.0084
ベンゾホスホール	0.0084
ペリレン	0.0084
ペンタセン	0.0084
ホスホール	0.0084
ポータル	0.0084
マルチメディア	0.0084
リスト	0.0084
・	0.0084
一種	0.0084
三重	0.0084
下さる	0.0084
中央	0.0046
主	0.0076
事典	0.0084
二	0.0209
五	0.0076
以下	0.0084
位	0.0076
体	0.0422
作成	0.0084
保存	0.0070
個	0.0084
候補	0.0084
光	0.0139
六	0.0084
共有	0.0084
内容	0.0084
出典	0.0337
分子	0.0151
分解	0.0050
分類	0.0084
刺激	0.0084
剤	0.0337
加熱	0.0084
加筆	0.0169
化	0.0169
化合	0.0151
化学	0.0506
半導体	0.0209
協力	0.0084
単	0.0084
単純	0.0084
原料	0.0084
反応	0.0487
可逆	0.0084
合す	0.0151
名	0.0151
品	0.0084
員	0.0151
固体	0.0130
国際	0.0084
基礎	0.0076
塗料	0.0084
増	0.0084
多	0.0065
大きい	0.0084
安全	0.0151
安定	0.0084
容易	0.0084
密度	0.0151
年	0.0151
庁	0.0084
式	0.0169
形状	0.0084
得る	0.0084
必要	0.0169
応用	0.0084
性	0.0928
性質	0.0084
感	0.0084
慣用	0.0084
懸念	0.0151
戻す	0.0084
折れ曲がる	0.0084
持つ	0.0084
損傷	0.0084
敏感	0.0084
方	0.0084
族	0.0209
日	0.0084
昇華	0.0084
書く	0.0084
最初	0.0084
月	0.0139
有機	0.0169
有毒	0.0084
木材	0.0084
染色	0.0084
検索	0.0084
様々	0.0076
欧州	0.0084
歓迎	0.0084
歴る	0.0084
殺虫	0.0084
水素	0.0151
求	0.0084
求める	0.0084
沸点	0.0151
波長	0.0084
消光	0.0084
炭化	0.0169
無色	0.0151
照射	0.0151
物	0.0169
物質	0.0253
状	0.0076
環	0.0417
生体	0.0084
生成	0.0169
用いる	0.0169
番号	0.0151
異常	0.0084
異性	0.0084
発がん	0.0151
発する	0.0084
発表	0.0061
登録	0.0169
百科	0.0084
的	0.0061
皮膚	0.0076
相	0.0084
相対	0.0084
示す	0.0084
移動	0.0084
種	0.0084
空気	0.0084
系	0.0065
紫外線	0.0209
結合	0.0169
結晶	0.0084
結果	0.0169
編	0.0084
編集	0.0209
縮	0.0151
繋がる	0.0084
置換	0.0084
者	0.0070
色素	0.0084
芳香	0.0259
蒸気	0.0084
蓄積	0.0084
蛍光	0.0084
融点	0.0151
表	0.0084
表す	0.0084
要	0.0084
訂正	0.0169
記事	0.0084
許容	0.0084
評価	0.0169
試験	0.0169
話	0.0084
誘導体	0.0084
議論	0.0084
赤い	0.0076
起こす	0.0084
起こる	0.0076
酸化	0.0084
酸素	0.0084
量	0.0348
針	0.0084
関連	0.0253
陽性	0.0084
隠す	0.0084
難	0.0084
電子	0.0084
青い	0.0084
項	0.0076
項目	0.0337
高	0.0084
高い	0.0076
