	-0.2284
1	0.0326
11	0.0394
12	0.0239
13	0.0119
16	0.0119
1685	0.0119
1692	0.0295
17	0.0119
1703	0.0367
1706	0.0119
1732	0.0119
1753	0.0489
1758	0.0214
1769	0.0214
1771	0.0214
1785	0.0214
1824	0.0214
1850	0.0214
1864	0.0119
1865	0.0119
1869	0.0119
19	0.0119
2	0.0310
3	0.0358
5	0.0214
6	0.0119
62	0.0119
8	0.0119
9	0.0239
Wikipedia	0.0119
いける	0.0119
する	0.0289
てる	0.0119
なか	0.0119
なる	0.0098
れる	0.0071
ウィキペディア	0.0119
カテゴリ	0.0119
ナビゲーション	0.0119
フリー	0.0119
・	0.0119
三男	0.0119
下	0.0239
中川	0.0119
中期	0.0107
久松	0.0119
事典	0.0119
五	0.0214
五月	0.0119
五男	0.0119
享	0.0119
享年	0.0119
代	0.0259
仲	0.0431
任官	0.0119
位	0.0214
作成	0.0119
俊	0.0119
保	0.0119
側	0.0119
元禄	0.0295
兄弟	0.0119
公家	0.0086
公役	0.0119
凡例	0.0119
出典	0.0119
初	0.0119
初代	0.0119
別名	0.0214
利久	0.0119
千屋	0.0119
叙位	0.0119
古	0.0119
吉	0.0119
名	0.0107
吸収	0.0119
四男	0.0119
因幡	0.0214
国府	0.0119
堯	0.0119
墓所	0.0214
外様	0.0119
大名	0.0239
央	0.0542
奥谷	0.0119
奨励	0.0119
奴	0.0295
妻	0.0119
子	0.0214
守	0.0295
官位	0.0119
定	0.0119
定温	0.0119
宝	0.0214
宝永	0.0119
室	0.0119
家	0.0077
家督	0.0119
尽力	0.0107
市	0.0107
幕府	0.0119
年	0.1608
年生	0.0107
幼名	0.0119
庸	0.0367
廃	0.0119
延	0.0239
建	0.0119
律	0.0119
後	0.0119
従	0.0214
従事	0.0119
御	0.0119
徳	0.0119
徹	0.0119
戒名	0.0119
接待	0.0119
摂津	0.0214
敦	0.0119
文学	0.0119
新田	0.0119
日	0.0956
時	0.0107
時代	0.0239
暦	0.0239
月	0.0886
朝鮮	0.0119
松平	0.0119
柳生	0.0119
検索	0.0119
次男	0.0214
正室	0.0119
歴る	0.0119
死去	0.0119
死没	0.0119
母	0.0119
氏	0.0536
氏族	0.0119
江戸	0.0358
江戸城	0.0119
池	0.0965
池田	0.0922
没	0.0358
泰	0.0119
活	0.0119
清子	0.0119
澄	0.0591
澄明	0.0119
熈	0.0119
父	0.0239
父母	0.0119
猶	0.0119
玄	0.0119
生まれる	0.0119
生誕	0.0119
田仲	0.0636
町	0.0068
百科	0.0119
県	0.0086
矩	0.0119
移動	0.0119
空	0.0119
章	0.0119
笈	0.0119
第	0.0214
継ぐ	0.0214
編	0.0119
美	0.0119
藩	0.0717
藩主	0.0431
表	0.0119
話	0.0119
豊前	0.0119
賢	0.0119
輝子	0.0119
通信使	0.0119
遷任	0.0119
邦子	0.0119
長八	0.0119
長男	0.0214
門番	0.0119
院	0.0119
隠す	0.0119
隠居	0.0119
雅	0.0119
館	0.0119
鳥取	0.0431
鳥取東	0.0119
鵜殿	0.0119
鹿	0.0295
