

	0.0043

 	0.0489

1	0.0212

2	0.0048

3	0.0053

4	0.0093

5	0.0040

6	0.0053

7	0.0053

8	0.0053

9	0.0013

J	0.0013

「	0.0013

『	0.0159

こ	0.0011

な	0.0027

ウ	0.0012

カ	0.0013

グ	0.0010

テ	0.0013

中	0.0024

佐	0.0011

体	0.0013

健	0.0033

公	0.0013

出	0.0013

初	0.0048

北	0.0040

千	0.0013

参	0.0013

収	0.0011

司	0.0012

同	0.0013

商	0.0053

四	0.0013

図	0.0013

国	0.0083

國	0.0111

多	0.0013

大	0.0013

学	0.0066

家	0.0093

小	0.0013

岡	0.0013

弓	0.0013

教	0.0013

文	0.0013

日	0.0053

本	0.0040

樋	0.0013

生	0.0053

皇	0.0013

目	0.0013

睦	0.0013

短	0.0013

社	0.0013

移	0.0013

第	0.0008

西	0.0040

設	0.0013

資	0.0013

鍛	0.0013

関	0.0013

附	0.0013

養	0.0013
 
	0.0794
  	0.1445
 0	0.0011
 1	0.0239
 2	0.0072
 3	0.0080
 4	0.0013
 C	0.0006
 K	0.0011
 。	0.0011
 「	0.0012
 」	0.0013
 キ	0.0024
 ナ	0.0013
 フ	0.0013
 中	0.0013
 交	0.0027
 公	0.0027
 初	0.0013
 別	0.0024
 創	0.0013
 卒	0.0024
 参	0.0024
 取	0.0024
 商	0.0013
 国	0.0013
 國	0.0100
 基	0.0027
 大	0.0146
 姉	0.0024
 学	0.0143
 寮	0.0024
 対	0.0024
 専	0.0033
 就	0.0024
 当	0.0024
 所	0.0024
 教	0.0053
 施	0.0024
 日	0.0044
 栃	0.0033
 検	0.0013
 概	0.0027
 沿	0.0027
 男	0.0013
 皇	0.0013
 社	0.0024
 神	0.0013
 私	0.0013
 系	0.0024
 組	0.0024
 編	0.0437
 脚	0.0024
 表	0.0027
 部	0.0024
 関	0.0053
 附	0.0024
 隠	0.0013
 非	0.0013
0 	0.0041
00	0.0095
01	0.0013
04	0.0027
07	0.0010
08	0.0040
0冊	0.0013
0名	0.0013
0年	0.0040
1 	0.0189
10	0.0053
11	0.0022
12	0.0013
13	0.0013
14	0.0013
19	0.0098
1人	0.0013
1号	0.0027
1月	0.0013
2 	0.0124
20	0.0053
24	0.0013
2号	0.0027
2年	0.0013
3 	0.0146
3号	0.0016
4 	0.0119
40	0.0013
49	0.0013
4人	0.0012
4年	0.0027
5 	0.0053
5月	0.0012
6 	0.0048
60	0.0033
66	0.0053
68	0.0011
6年	0.0055
7 	0.0048
70	0.0010
7年	0.0010
8 	0.0060
80	0.0013
86	0.0013
8に	0.0013
8年	0.0013
8）	0.0013
9 	0.0012
90	0.0012
92	0.0013
94	0.0012
96	0.0060
98	0.0024
99	0.0024
9号	0.0013
Co	0.0010
JR	0.0013
Ju	0.0013
KT	0.0013
Ko	0.0027
Kと	0.0013
R両	0.0013
T 	0.0011
To	0.0027
Tの	0.0013
Wi	0.0013
ak	0.0024
a）	0.0013
ch	0.0018
di	0.0013
ed	0.0013
eg	0.0013
e）	0.0013
ga	0.0027
ge	0.0010
gi	0.0024
hi	0.0018
ia	0.0013
ig	0.0024
ik	0.0013
in	0.0013
io	0.0010
ip	0.0013
i　	0.0013
i」	0.0013
ki	0.0013
ku	0.0044
le	0.0009
ll	0.0010
ni	0.0011
n　	0.0024
oc	0.0027
ok	0.0027
ol	0.0010
or	0.0007
pe	0.0013
r 	0.0008
ug	0.0027
ui	0.0022
un	0.0013
→初	0.0013
→国	0.0013
→家	0.0013
