

	0.0102

 	0.0097

1	0.0031

2	0.0028

3	0.0016

4	0.0016

5	0.0016

A	0.0039

C	0.0028

I	0.0016

J	0.0016

N	0.0016

S	0.0028

T	0.0016

W	0.0028

「	0.0016

ま	0.0028

ウ	0.0028

カ	0.0016

フ	0.0016

出	0.0016

彼	0.0028

最	0.0016

目	0.0016

移	0.0016

表	0.0016

近	0.0016

関	0.0016
 
	0.0216
  	0.0684
 1	0.0079
 2	0.0094
 3	0.0016
 4	0.0016
 A	0.0089
 B	0.0078
 C	0.0115
 D	0.0048
 E	0.0048
 F	0.0057
 G	0.0057
 I	0.0016
 J	0.0039
 K	0.0039
 L	0.0071
 M	0.0039
 N	0.0099
 O	0.0039
 P	0.0064
 Q	0.0016
 R	0.0071
 S	0.0089
 T	0.0104
 U	0.0016
 V	0.0016
 W	0.0089
 Y	0.0028
 a	0.0084
 b	0.0028
 c	0.0039
 d	0.0028
 e	0.0016
 f	0.0028
 i	0.0028
 l	0.0016
 m	0.0016
 n	0.0016
 o	0.0089
 p	0.0064
 s	0.0064
 t	0.0048
 w	0.0057
 。	0.0039
 」	0.0016
 ア	0.0016
 ウ	0.0016
 ナ	0.0016
 フ	0.0016
 参	0.0028
 外	0.0028
 存	0.0016
 山	0.0016
 日	0.0039
 検	0.0016
 漫	0.0057
 経	0.0028
 編	0.0078
 翻	0.0016
 表	0.0016
 非	0.0016
 ）	0.0016
00	0.0184
01	0.0031
03	0.0028
04	0.0016
05	0.0048
07	0.0048
08	0.0016
09	0.0016
0世	0.0016
0巻	0.0016
0年	0.0016
0月	0.0016
1 	0.0078
10	0.0016
12	0.0016
16	0.0016
17	0.0016
19	0.0065
1人	0.0016
1（	0.0016
2 	0.0057
20	0.0205
21	0.0016
27	0.0016
28	0.0016
2巻	0.0016
2年	0.0016
2月	0.0016
3 	0.0016
30	0.0028
31	0.0016
3年	0.0016
4 	0.0016
49	0.0016
4年	0.0016
4月	0.0016
5
	0.0016
5 	0.0047
5i	0.0016
5年	0.0014
67	0.0028
6番	0.0016
6）	0.0016
7 	0.0028
7」	0.0016
7年	0.0057
80	0.0016
86	0.0016
88	0.0016
8年	0.0016
8日	0.0016
90	0.0028
96	0.0028
98	0.0028
99	0.0028
9年	0.0016
A 	0.0016
AL	0.0016
AN	0.0016
AW	0.0016
Ac	0.0064
Ag	0.0016
Al	0.0028
Am	0.0039
An	0.0028
Ar	0.0039
B 	0.0016
BN	0.0016
Ba	0.0028
Be	0.0028
Bi	0.0016
Bo	0.0028
Br	0.0016
Bu	0.0016
CO	0.0016
Ca	0.0016
Ce	0.0016
Ch	0.0078
Ci	0.0039
Co	0.0057
DB	0.0016
DV	0.0016
Da	0.0028
De	0.0016
Do	0.0016
Dで	0.0016
ER	0.0016
ES	0.0016
Ea	0.0016
Ec	0.0016
Ep	0.0028
Et	0.0016
Fa	0.0016
Fi	0.0016
Fl	0.0016
Fr	0.0039
Fu	0.0016
F作	0.0016
GA	0.0028
Ga	0.0039
Gl	0.0016
Gr	0.0016
Gu	0.0028
IG	0.0016
IM	0.0016
IS	0.0016
In	0.0016
Ir	0.0016
Iv	0.0016
JI	0.0016
Ja	0.0016
Ji	0.0016
Jo	0.0028
Ki	0.0039
L 	0.0016
LE	0.0016
LL	0.0016
Le	0.0016
Li	0.0057
Lo	0.0028
MM	0.0016
MY	0.0016
Mc	0.0016
Me	0.0016
Mo	0.0016
N 	0.0028
ND	0.0016
NN	0.0016
Na	0.0016
Ne	0.0048
Ni	0.0016
No	0.0084
OL	0.0016
OP	0.0016
OR	0.0016
Oc	0.0028
Or	0.0016
P 	0.0016
PO	0.0016
PR	0.0016
Pa	0.0028
Pe	0.0028
Pi	0.0016
Pu	0.0016
Qu	0.0028
R 	0.0016
RA	0.0016
RE	0.0016
RI	0.0016
RR	0.0016
RY	0.0016
Ra	0.0048
Re	0.0028
Ro	0.0016
SB	0.0016
SF	0.0016
SP	0.0016
SS	0.0016
Sa	0.0039
Sc	0.0016
Se	0.0039
Sh	0.0016
Sm	0.0016
So	0.0016
St	0.0039
Sw	0.0016
Te	0.0028
Th	0.0104
Ti	0.0064
To	0.0016
Un	0.0016
VD	0.0016
VO	0.0016
Vi	0.0016
Wa	0.0084
Wi	0.0016
Wo	0.0039
W」	0.0016
Y 	0.0016
Yo	0.0028
Y、	0.0016
a 	0.0064
ab	0.0039
ad	0.0028
ag	0.0084
ah	0.0016
ai	0.0016
al	0.0084
an	0.0134
ap	0.0028
ar	0.0134
as	0.0057
at	0.0071
av	0.0028
ay	0.0016
a、	0.0016
a）	0.0016
b 	0.0016
ba	0.0016
be	0.0048
bi	0.0016
bl	0.0048
br	0.0048
by	0.0039
c 	0.0016
cS	0.0016
ca	0.0057
ce	0.0016
ch	0.0064
ci	0.0039
cl	0.0028
cm	0.0064
co	0.0048
cs	0.0039
ct	0.0039
cy	0.0016
d
	0.0016
d 	0.0112
da	0.0039
dd	0.0016
de	0.0039
di	0.0063
do	0.0016
