

	0.0066

 	0.0140

1	0.0041

2	0.0018

3	0.0020

4	0.0020

5	0.0020

6	0.0020

7	0.0020

「	0.0020

『	0.0020

ア	0.0301

カ	0.0020

ゲ	0.0020

タ	0.0020

ド	0.0081

パ	0.0020

下	0.0020

出	0.0020

実	0.0091

平	0.0020

恵	0.0020

本	0.0020

桃	0.0020

概	0.0020

現	0.0020

目	0.0020

移	0.0020

第	0.0075

紅	0.0020

紫	0.0020

美	0.0020

藤	0.0020

配	0.0061

関	0.0041
 
	0.0176
  	0.0263
 1	0.0061
 2	0.0011
 3	0.0020
 4	0.0020
 5	0.0020
 6	0.0018
 9	0.0020
 B	0.0013
 D	0.0016
 M	0.0067
 R	0.0026
 S	0.0081
 V	0.0162
 W	0.0023
 Ⅰ	0.0036
 Ⅱ	0.0020
 Ⅲ	0.0020
 Ⅳ	0.0020
 。	0.0017
 」	0.0020
 【	0.0062
 こ	0.0020
 ア	0.0041
 イ	0.0041
 ザ	0.0020
 ド	0.0033
 ナ	0.0020
 フ	0.0020
 ブ	0.0020
 リ	0.0041
 世	0.0018
 実	0.0036
 店	0.0020
 検	0.0020
 概	0.0041
 登	0.0036
 編	0.0117
 脚	0.0036
 非	0.0020
 ）	0.0061
00	0.0200
01	0.0041
07	0.0031
08	0.0061
09	0.0122
0年	0.0041
0月	0.0020
1 	0.0038
10	0.0061
12	0.0041
14	0.0020
1、	0.0018
1チ	0.0020
1月	0.0020
1（	0.0020
2 	0.0015
20	0.0264
22	0.0020
23	0.0020
2、	0.0020
2作	0.0018
2回	0.0041
2日	0.0020
2月	0.0041
3 	0.0020
3、	0.0020
3回	0.0020
3弾	0.0020
3月	0.0015
3話	0.0020
4 	0.0020
4、	0.0020
4回	0.0020
4日	0.0018
4月	0.0041
5 	0.0020
5、	0.0020
5人	0.0020
5回	0.0018
6 	0.0018
6、	0.0020
6回	0.0020
7 	0.0018
7回	0.0018
7年	0.0029
7日	0.0020
8年	0.0061
9年	0.0122
9月	0.0020
A 	0.0020
AD	0.0028
AM	0.0018
AV	0.0050
As	0.0016
B 	0.0020
BE	0.0020
Bラ	0.0036
CD	0.0284
CE	0.0183
CT	0.0093
D
	0.0020
D 	0.0018
DI	0.0041
DR	0.0007
DV	0.0020
Dか	0.0020
Dシ	0.0018
D・	0.0036
D版	0.0036
D：	0.0092
E 	0.0101
EB	0.0041
EC	0.0100
EL	0.0017
ES	0.0020
Eき	0.0062
HO	0.0018
I 	0.0081
IC	0.0164
IN	0.0081
IO	0.0146
L 	0.0020
LE	0.0020
MA	0.0015
MI	0.0081
N 	0.0109
NI	0.0081
No	0.0072
O 	0.0031
OI	0.0183
OL	0.0020
ON	0.0109
OR	0.0020
RA	0.0061
RT	0.0020
SE	0.0109
SH	0.0014
ST	0.0018
T 	0.0033
TI	0.0122
TV	0.0036
V
	0.0020
VD	0.0020
VO	0.0203
Vに	0.0020
Vま	0.0050
WE	0.0036
Wi	0.0020
a」	0.0020
a）	0.0020
di	0.0020
